"ID","default"
1735,0.15283877030015
1738,0.259222670225427
1740,0.777886260068044
1741,0.426466299686581
1746,0.0600483361631632
1751,0.1148325370159
1753,0.48275689734146
1754,0.979173583909869
1762,0.811516786925495
1763,0.542912817094475
1765,0.0723670870065689
1766,0.46648524608463
1771,0.33990564593114
1775,0.689918605145067
1783,0.514157372061163
1786,0.514923015609384
1787,0.545514354016632
1791,0.447457330068573
1796,0.0838848403654993
1799,0.930133691756055
1801,0.0164481862448156
1802,0.414092399412766
1803,0.226976093370467
1807,0.0996405873447657
1808,0.482923875097185
1812,0.650128671433777
1813,0.92132977838628
1814,0.362601807108149
1818,0.85513499006629
1821,0.300906151533127
1825,0.465662425151095
1826,0.142730664927512
1833,0.80771899363026
1836,0.665807631798089
1839,0.0619409799110144
1846,0.430925568332896
1848,0.396855081431568
1849,0.696956751402467
1853,0.659319650614634
1854,0.407350709661841
1855,0.306920220376924
1858,0.255107345059514
1864,0.672568153357133
1868,0.8943934335839
1870,0.845736156217754
1871,0.392901856917888
1879,0.0790505399927497
1882,0.82842305698432
1887,0.0728918248787522
1891,0.114762677578256
1899,0.6399842700921
1901,0.320566200185567
1912,0.1887495261617
1914,0.393829641165212
1915,0.86202601599507
1917,0.347911406541243
1919,0.00143389846198261
1932,0.911284453701228
1935,0.951723448932171
1939,0.49091898300685
1946,0.463651715312153
1956,0.596472046803683
1962,0.906050957273692
1965,0.173001179005951
1971,0.785881076706573
1972,0.232934384606779
1979,0.577048209030181
1982,0.840877033304423
1983,0.132203776855022
1989,0.895891189575195
1992,0.45013734116219
1994,0.894142537843436
1995,0.248545180540532
1999,0.0836952936369926
2010,0.0486410746816546
2011,0.979815867030993
2023,0.484167741145939
2028,0.845393033931032
2032,0.416293604532257
2033,0.489342542830855
2036,0.183287817519158
2050,0.759161467896774
2056,0.305143302539364
2059,0.165678247110918
2069,0.0328091429546475
2086,0.13650520821102
2087,0.177136411424726
2089,0.519560450455174
2092,0.811120785074309
2100,0.11536201252602
2103,0.893421786604449
2111,0.575352881103754
2113,0.146572394296527
2116,0.902805796358734
2120,0.253002469427884
2124,0.150597600266337
2126,0.76854715985246
2127,0.230123331071809
2128,0.305399328004569
2131,0.518569612177089
2141,0.334599666763097
2143,0.154434968251735
2144,0.266369568649679
2146,0.350754616782069
2147,0.578458378789946
2148,0.808601795230061
2149,0.933270314941183
2150,0.833863337524235
2151,0.127002774504945
2152,0.649453951511532
2154,0.690351657569408
2164,0.0320448244456202
2169,0.920489149866626
2171,0.478468887042254
2177,0.266520578414202
2178,0.856510716257617
2179,0.229146477766335
2181,0.79194687330164
2183,0.646774860331789
2184,0.424334690673277
2187,0.0950682680122554
2191,0.00346770393662155
2196,0.531133668962866
2199,0.524307115934789
2200,0.213185554603115
2207,0.7169320799876
2208,0.961343576200306
2214,0.518266599625349
2216,0.174528022296727
2225,0.562540134880692
2226,0.759258169680834
2235,0.666971337515861
2238,0.224872923223302
2242,0.345849762437865
2248,0.319831759901717
2251,0.904898397624493
2262,0.199198380112648
2267,0.68096301658079
2268,0.137517758645117
2270,0.10699468688108
2275,0.0928593957796693
2279,0.916448955191299
2280,0.277060435852036
2282,0.885793877299875
2287,0.772864649537951
2289,0.795051236171275
2297,0.205673593096435
2302,0.0481933229602873
2303,0.0388159311842173
2307,0.284574129851535
2310,0.348809832474217
2312,0.737453325418755
2313,0.251663581235334
2314,0.517437003087252
2318,0.759444722672924
2325,0.636084527941421
2331,0.2039406853728
2334,0.993045282084495
2335,0.000405043363571167
2342,0.206570025067776
2344,0.634028090629727
2345,0.0172918252646923
2348,0.0267354713287205
2352,0.60784059506841
2355,0.570541352732107
2356,0.245853347936645
2359,0.919525086414069
2362,0.672216201666743
2364,0.645450439304113
2366,0.208285454660654
2369,0.480617735767737
2371,0.986518583260477
2373,0.993119847727939
2383,0.450774036580697
2386,0.714848786126822
2389,0.316561612533405
2391,0.833687560632825
2397,0.433975581545383
2403,0.995992258191109
2407,0.805811213329434
2416,0.486242167418823
2418,0.538772000931203
2429,0.341039908351377
2433,0.0520156044512987
2434,0.458723113173619
2439,0.498156590387225
2443,0.282764225266874
2446,0.776445082388818
2453,0.3038527618628
2454,0.515551181975752
2456,0.477950773201883
2457,0.768852224573493
2463,0.163928855676204
2473,0.441774149890989
2474,0.523407669737935
2475,0.476919188629836
2491,0.524643287761137
2494,0.685228247195482
2497,0.351792022120208
2502,0.839631285285577
2503,0.921913691563532
2504,0.106309621362016
2505,0.206528918119147
2509,0.486642911797389
2512,0.323822023812681
2516,0.471713925013319
2524,0.586088502081111
2536,0.223950012587011
2548,0.734029720071703
2553,0.150484099052846
2554,0.697553366888314
2557,0.264107904862612
2561,0.426464922260493
2570,0.721333573339507
2576,0.474471707129851
2580,0.338586960919201
2581,0.240592138841748
2586,0.216259677894413
2598,0.24205811903812
2599,0.564904673025012
2600,0.712568088900298
2601,0.108096597949043
2602,0.519075873540714
2605,0.852190344594419
2608,0.714631942100823
2611,0.313981684856117
2617,0.115817142417654
2620,0.575004067504779
2624,0.831371922045946
2627,0.520339757902548
2632,0.694011028623208
2637,0.499903989490122
2646,0.354160398710519
2647,0.964804159011692
2649,0.922261254163459
2651,0.204592706635594
2652,0.954902932746336
2654,0.873992832377553
2655,0.697344831423834
2660,0.51259378483519
2671,0.480816515395418
2672,0.201800923096016
2682,0.100229354342446
2689,0.472588874632493
2693,0.312179648084566
2697,0.772399305133149
2699,0.901074001332745
2700,0.335229284130037
2715,0.823944246396422
2723,0.22003285982646
2725,0.766123738372698
2731,0.560707851080224
2732,0.423455537762493
2733,0.838569788262248
2749,0.287320587551221
2751,0.470720700686797
2752,0.780844533350319
2766,0.0827168372925371
2769,0.394517550244927
2771,0.0956614073365927
2776,0.13333323597908
2779,0.221126178046688
2793,0.274119541049004
2796,0.299059249693528
2798,0.374786772532389
2800,0.491452492540702
2809,0.878602623473853
2810,0.748729828745127
2811,0.955186023144051
2814,0.331920213066041
2828,0.824162796372548
2829,0.13266538339667
2830,0.124696853803471
2834,0.728109711781144
2835,0.54842082853429
2839,0.608517412794754
2847,0.12294670054689
2852,0.876434698933735
2856,0.842348815640435
2857,0.0462378135416657
2859,0.707018328597769
2868,0.534791055135429
2870,0.945457234047353
2881,0.912029979052022
2883,0.455978516489267
2896,0.765520478598773
2899,0.50504457950592
2900,0.202548482920974
2903,0.717138722306117
2908,0.768076964421198
2910,0.706377045251429
2913,0.19162413617596
2922,0.297899801051244
2927,0.325131266377866
2932,0.571876234840602
2933,0.882491525495425
2935,0.877103376435116
2939,0.385852537117898
2940,0.737772154854611
2947,0.79631936410442
2950,0.724161460762843
2951,0.38543858891353
2952,0.298152282601222
2960,0.05747115239501
2963,0.673692964250222
2970,0.197991926921532
2978,0.625107899075374
2980,0.138182840542868
2981,0.373078520642594
2982,0.314089832827449
2986,0.815184899838641
2989,0.368318096967414
2992,0.439644126221538
2993,0.439058027463034
2996,0.601828285725787
3007,0.403906936291605
3012,0.958318280987442
3013,0.970767963677645
3016,0.914528023218736
3022,0.0828737083356827
3030,0.476859610993415
3034,0.339135265909135
3047,0.673435813980177
3049,0.636485945200548
3051,0.859278114512563
3059,0.948284424841404
3060,0.573967065894976
3070,0.535269055515528
3072,0.941694442881271
3077,0.892355152172968
3079,0.410306338686496
3088,0.0500307474285364
3102,0.778269294649363
3105,0.925961389672011
3107,0.377477207919583
3108,0.24492099462077
3115,0.0876359085086733
3116,0.391108496813104
3117,0.182561425259337
3124,0.133624784648418
3125,0.257462913403288
3129,0.55324704782106
3136,0.148069276474416
3145,0.962896824115887
3146,0.944522878853604
3153,0.992285794112831
3154,0.706210570642725
3156,0.140778355766088
3157,0.00898262416012585
3158,0.686495538568124
3160,0.681218191748485
3162,0.917510882485658
3166,0.408421214204282
3176,0.422439390094951
3177,0.537320081843063
3179,0.413646463071927
3180,0.0976446585264057
3185,0.380267640342936
3189,0.198000577511266
3190,0.725024226354435
3192,0.0110090409871191
3204,0.918857760028914
3211,0.900228734128177
3214,0.754153864458203
3216,0.951921815052629
3220,0.62558709224686
3231,0.655950521118939
3232,0.381375617580488
3238,0.0656056352891028
3244,0.690880850423127
3246,0.127483867341653
3248,0.291318518575281
3253,0.632220890838653
3254,0.390023997751996
3257,0.0704256598837674
3260,0.863572930917144
3268,0.385190207045525
3270,0.670760133769363
3275,0.0211963022593409
3280,0.595228760736063
3284,0.276241161162034
3289,0.399126905016601
3309,0.145815429510549
3311,0.824081728467718
3312,0.140409882646054
3313,0.909047515131533
3316,0.899924811441451
3321,0.192349253920838
3335,0.53229026379995
3355,0.522124740527943
3362,0.16033573099412
3363,0.519567017676309
3369,0.224503509234637
3373,0.281511990353465
3374,0.503687579883263
3376,0.158960648812354
3380,0.920630739303306
3381,0.499029459664598
3393,0.615344077115878
3394,0.743930876953527
3395,0.61681821080856
3398,0.930141045944765
3400,0.0803784660529345
3409,0.0281211910769343
3419,0.541528468718752
3421,0.241202568868175
3429,0.64483752194792
3433,0.377736799186096
3437,0.0468536866828799
3445,0.0481404992751777
3446,0.962842692388222
3449,0.226466750493273
3451,0.0113935696426779
3460,0.218475638190284
3461,0.0559375686571002
3463,0.234972146805376
3468,0.402696270029992
3469,0.0143044360447675
3471,0.361763168359175
3472,0.584499739808962
3473,0.605793738272041
3474,0.263718613190576
3476,0.67514867708087
3478,0.935806215973571
3481,0.00359140639193356
3494,0.786971174879
3496,0.806933146901429
3500,0.0730383845511824
3506,0.56699930364266
3508,0.539190846029669
3519,0.137675155187026
3521,0.276332648936659
3524,0.351843506796286
3525,0.812805236317217
3526,0.171541348099709
3530,0.521162092685699
3533,0.764622842427343
3534,0.288755647372454
3537,0.436778316041455
3550,0.66945075779222
3551,0.0369237822014838
3558,0.560646349098533
3563,0.932383237173781
3567,0.434622491942719
3568,0.936232616892084
3575,0.978302628034726
3577,0.676762288669124
3585,0.298268895363435
3594,0.208253394579515
3596,0.318896428914741
3600,0.854374968446791
3608,0.0610599068459123
3624,0.18204610561952
3631,0.483836601022631
3636,0.338283574208617
3638,0.813362698070705
3639,0.870432480005547
3641,0.019161278847605
3643,0.824748182203621
3644,0.401268495246768
3645,0.672058288240805
3649,0.118672215612605
3652,0.476424339460209
3653,0.925339963752776
3664,0.574839341687039
3666,0.912751579657197
3669,0.755301924189553
3671,0.630999924149364
3672,0.794420650461689
3680,0.923546462319791
3692,0.164468809729442
3693,0.192883944371715
3701,0.097642665496096
3702,0.829109395388514
3706,0.805863957852125
3724,0.279269986320287
3736,0.449029579060152
3737,0.625878707272932
3738,0.370921416208148
3741,0.38231894839555
3743,0.91448087641038
3746,0.390297754667699
3748,0.0702937594614923
3749,0.707506610779092
3751,0.69299681391567
3752,0.0961472901981324
3753,0.0369032295420766
3757,0.400940120918676
3760,0.0115372252184898
3762,0.567891015904024
3769,0.944949925877154
3770,0.343302177265286
3772,0.244498279877007
3781,0.5416769774165
3789,0.117704377975315
3791,0.374908455181867
3794,0.327511116862297
3798,0.947205751203001
3800,0.91057491232641
3811,0.762444715481251
3816,0.758074916200712
3818,0.998490834375843
3828,0.580401404760778
3829,0.213284181430936
3832,0.133551898412406
3837,0.792282316135243
3840,0.981905837310478
3842,0.982048792531714
3847,0.125443475088105
3850,0.618285143980756
3856,0.858186804223806
3857,0.139387535862625
3858,0.366580521455035
3859,0.157130227191374
3876,0.447839834261686
3877,0.485874579288065
3879,0.950203040381894
3881,0.904753880109638
3884,0.940164701780304
3885,0.773493236629292
3891,0.0922109857201576
3893,0.0162434296216816
3894,0.333509586984292
3906,0.241853092331439
3911,0.792070718249306
3912,0.496387037681416
3914,0.513879090314731
3918,0.0724018786568195
3920,0.345139099750668
3929,0.756324941292405
3933,0.385119045618922
3939,0.00692103989422321
3944,0.718439230229706
3948,0.556969332275912
3950,0.0700826265383512
3975,0.347816531080753
3981,0.413005554582924
3982,0.311655198922381
3987,0.737567968200892
3988,0.388340283883736
3993,0.619424278149381
3995,0.623541267821565
4009,0.802412331104279
4010,0.654067937284708
4011,0.679453118005767
4013,0.410754823358729
4018,0.663253142498434
4023,0.0271177776157856
4026,0.815928964642808
4028,0.0750427790917456
4031,0.900965292239562
4035,0.07082723476924
4036,0.191123383352533
4043,0.776929248124361
4044,0.203133503673598
4045,0.403764510527253
4047,0.446180628146976
4048,0.606295468751341
4052,0.57644574274309
4053,0.0595067664980888
4063,0.182665084954351
4064,0.296121661784127
4070,0.376079086214304
4071,0.713095941813663
4089,0.125148585997522
4092,0.42923343507573
4100,0.0303770385216922
4105,0.454168669413775
4106,0.794308127136901
4107,0.471276496304199
4108,0.236389610683545
4109,0.88703501666896
4110,0.125952785136178
4118,0.269311398966238
4121,0.882458147127181
4129,0.750519821885973
4138,0.0976929415483028
4152,0.815567015903071
4164,0.858393028844148
4171,0.117157299770042
4173,0.137397162383422
4176,0.548256997484714
4178,0.059029650175944
4183,0.495523291174322
4192,0.00741752306930721
4194,0.848293222486973
4196,0.0627463317941874
4200,0.819845087593421
4204,0.539360294118524
4205,0.499020098941401
4207,0.0222273208200932
4210,0.554093134589493
4214,0.719897602917627
4215,0.235715229297057
4220,0.811879681190476
4228,0.421473897062242
4234,0.564910550834611
4239,0.151690784608945
4243,0.194792435504496
4246,0.166783036431298
4264,0.835109572159126
4269,0.11107839923352
4276,0.26807010662742
4284,0.79848097031936
4290,0.298929408192635
4291,0.867568752495572
4296,0.0394232471007854
4297,0.339823510032147
4304,0.309596095466986
4307,0.12945368536748
4312,0.373834484955296
4314,0.464965628925711
4315,0.0466081888880581
4327,0.987516199238598
4330,0.908452330389991
4332,0.979390146676451
4335,0.170472213765606
4348,0.0427343740593642
4352,0.142832363955677
4355,0.360580841545016
4359,0.54442054964602
4363,0.937396618537605
4365,0.635548865888268
4366,0.484746531583369
4368,0.0858962275087833
4380,0.94491318706423
4389,0.346713771810755
4391,0.369346223305911
4393,0.624148742994294
4408,0.727405825397
4410,0.197928108973429
4416,0.588715200079605
4426,0.842897166963667
4427,0.999379032291472
4432,0.0114382493775338
4433,0.821331850020215
4434,0.205623826477677
4448,0.113804851192981
4454,0.688085663598031
4457,0.272961319424212
4459,0.823169879149646
4463,0.644396402174607
4474,0.527902280911803
4475,0.0286509681027383
4478,0.287170039257035
4487,0.0355835284572095
4500,0.897867953637615
4504,0.13096893648617
4508,0.0514440888073295
4511,0.363946522818878
4513,0.695480783004314
4515,0.892309131333604
4518,0.24427619506605
4519,0.391966396942735
4524,0.620154907228425
4536,0.564496977254748
4537,0.0414015711285174
4540,0.47424348583445
4542,0.949205233482644
4551,0.240331345004961
4554,0.678141702199355
4563,0.913432184141129
4565,0.0455815261229873
4570,0.136427131248638
4572,0.100354233058169
4578,0.409654614981264
4582,0.96994784520939
4583,0.363984651165083
4593,0.724901413545012
4604,0.702681547496468
4605,0.0248146001249552
4606,0.94599854038097
4611,0.53349150903523
4614,0.696309166029096
4617,0.0452575027011335
4621,0.916571428999305
4624,0.0328442209865898
4628,0.777297240914777
4630,0.526141775771976
4632,0.266121883643791
4635,0.504936079261824
4636,0.532495256047696
4641,0.0868702365551144
4644,0.915601429762319
4646,0.56400826247409
4649,0.0592305262107402
4650,0.672725694254041
4651,0.627322677755728
4654,0.0728554199449718
4666,0.437705054180697
4672,0.641540745971724
4680,0.809969487134367
4685,0.391752972034737
4693,0.773422806058079
4696,0.873395125148818
4697,0.618313116487116
4698,0.35773418401368
4705,0.9322566811461
4706,0.744729296071455
4709,0.0635679916013032
4718,0.108203507727012
4719,0.818777891574427
4726,0.793076938018203
4727,0.0571070362348109
4730,0.907620617654175
4731,0.721638613613322
4738,0.9027069946751
4739,0.535714265191928
4744,0.348539335653186
4747,0.833293377654627
4748,0.79032899113372
4749,0.531409060349688
4750,0.778718972578645
4762,0.0583589465823025
4771,0.458110426319763
4781,0.0223310403525829
4785,0.739889111602679
4786,0.705737085547298
4798,0.00570666999556124
4799,0.470753220142797
4800,0.596172563033178
4802,0.283993592485785
4816,0.0552192905452102
4824,0.377874290337786
4834,0.530223880894482
4836,0.250978069379926
4838,0.944086492527276
4843,0.437488270923495
4845,0.701066807610914
4849,0.17584789195098
4851,0.2419748227112
4861,0.0236831828951836
4865,0.328771048691124
4868,0.413091425551102
4872,0.108754555694759
4877,0.852052260190248
4878,0.00905993860214949
4881,0.969763528788462
4898,0.804646692238748
4899,0.501039718743414
4906,0.934179139090702
4907,0.4678522227332
4908,0.510976795805618
4909,0.832221796736121
4914,0.160649597644806
4920,0.521361524937674
4921,0.433566746301949
4922,0.33181808446534
4926,0.448023750912398
4929,0.0411673602648079
4931,0.243364050751552
4932,0.103169655892998
4935,0.363130947807804
4939,0.657742032548413
4945,0.425039657158777
4956,0.0721925953403115
4957,0.687141191447154
4960,0.852786028059199
4962,0.86721755284816
4966,0.0890818594489247
4967,0.0130381132476032
4970,0.42325607012026
4972,0.973258450627327
4976,0.499068087665364
4977,0.994652604451403
4978,0.494881821796298
4986,0.123035601340234
4995,0.560385761549696
4998,0.239292526850477
5001,0.725250527728349
5008,0.786027395166457
5013,0.449781885603443
5018,0.469079919159412
5021,0.401860023848712
5035,0.902375512057915
5044,0.563688409747556
5046,0.690996676450595
5055,0.332274236949161
5056,0.0948641062714159
5059,0.937903824262321
5062,0.671019063796848
5068,0.0149940915871412
5073,0.113113768398762
5074,0.847790857544169
5075,0.446819441858679
5079,0.401880389312282
5080,0.432214202126488
5082,0.663604413857684
5090,0.182369325077161
5093,0.838338759960607
5095,0.917372975032777
5101,0.798301063245162
5102,0.503056281711906
5105,0.254459497053176
5108,0.667245435761288
5112,0.941099374787882
5116,0.980761029291898
5136,0.0522972738835961
5160,0.382404521340504
5161,0.806177586782724
5165,0.547887698980048
5172,0.304464521585032
5173,0.402304826537147
5180,0.0275957863777876
5188,0.848993687191978
5190,0.031033702660352
5198,0.652291831560433
5201,0.596841104794294
5202,0.312611038098112
5205,0.986910100327805
5206,0.828926939051598
5215,0.607717930106446
5228,0.138112635817379
5229,0.870927162235603
5248,0.577087742974982
5254,0.799172570696101
5264,0.0281962060835212
5267,0.256357740378007
5270,0.756766913458705
5274,0.829948304919526
5275,0.523712248774245
5278,0.63793759024702
5282,0.487905605696142
5286,0.581838598009199
5289,0.1003700227011
5299,0.84161396860145
5300,0.402493874775246
5306,0.772604613797739
5323,0.951457850402221
5324,0.265468981815502
5326,0.829297498334199
5333,0.6536610936746
5336,0.79851508140564
5353,0.186151454690844
5358,0.75470757484436
5360,0.735920368460938
5368,0.751785748638213
5372,0.332614484475926
5382,0.0575486242305487
5392,0.674415447516367
5400,0.0415701731108129
5406,0.643563031917438
5407,0.299604506930336
5409,0.393431080505252
5412,0.92350426223129
5421,0.67921779374592
5424,0.717546308180317
5433,0.717136621009558
5437,0.228172058938071
5438,0.408773940056562
5443,0.571113962912932
5444,0.879450148902833
5445,0.594678026856855
5452,0.918145145755261
5456,0.351383726345375
5460,0.253988407552242
5461,0.714111546752974
5468,0.218470488442108
5484,0.443365653511137
5490,0.696212681941688
5492,0.673504142090678
5493,0.180539174471051
5495,0.731745176482946
5498,0.326562982518226
5500,0.352424591314048
5505,0.788993183290586
5509,0.364537069341168
